location_id,latitude,longitude,event_time,pm25,temperature,humidity
8118,28.63576,77.22445,2025-01-11T15:30:00.000Z,135.0,30.0,66.0
8118,28.63576,77.22445,2025-01-02T09:30:00.000Z,213.0,35.0,59.0
8118,28.63576,77.22445,2025-01-09T03:30:00.000Z,192.0,27.0,43.0
8118,28.63576,77.22445,2025-01-01T12:30:00.000Z,203.0,33.0,52.0
8118,28.63576,77.22445,2025-01-04T10:30:00.000Z,352.0,21.0,57.0
8118,28.63576,77.22445,2025-01-08T05:30:00.000Z,100.25404591644713,22.0,62.0
8118,28.63576,77.22445,2025-01-10T05:30:00.000Z,248.0,21.0,35.0
8118,28.63576,77.22445,2025-01-04T09:30:00.000Z,370.0,26.0,60.0
8118,28.63576,77.22445,2025-01-05T19:30:00.000Z,100.25404591644713,32.0,63.0
8118,28.63576,77.22445,2025-01-01T06:30:00.000Z,188.0,25.0,68.0
8118,28.63576,77.22445,2025-01-09T08:30:00.000Z,427.0,22.0,40.0
8118,28.63576,77.22445,2025-01-03T04:30:00.000Z,210.0,34.0,70.0
8118,28.63576,77.22445,2025-01-09T01:30:00.000Z,160.0,28.0,57.0
8118,28.63576,77.22445,2025-01-08T20:30:00.000Z,234.0,25.0,59.0
8118,28.63576,77.22445,2025-01-06T16:30:00.000Z,100.25404591644713,32.0,67.0
8118,28.63576,77.22445,2025-01-13T23:30:00.000Z,122.0,25.0,63.0
8118,28.63576,77.22445,2025-01-07T01:30:00.000Z,100.25404591644713,21.0,72.0
8118,28.63576,77.22445,2025-01-03T19:30:00.000Z,250.0,31.0,61.0
8118,28.63576,77.22445,2025-01-08T06:30:00.000Z,99.0,26.0,65.0
8118,28.63576,77.22445,2025-01-15T01:30:00.000Z,292.0,20.0,30.0
8118,28.63576,77.22445,2025-01-04T02:30:00.000Z,167.0,31.0,78.0
8118,28.63576,77.22445,2025-01-06T11:30:00.000Z,100.25404591644713,24.0,43.0
8118,28.63576,77.22445,2025-01-06T09:30:00.000Z,100.25404591644713,21.0,57.0
8118,28.63576,77.22445,2025-01-13T07:30:00.000Z,110.0,25.0,55.0
8118,28.63576,77.22445,2025-01-03T12:30:00.000Z,213.0,32.0,40.0
8118,28.63576,77.22445,2025-01-02T02:30:00.000Z,140.0,32.0,71.0
8118,28.63576,77.22445,2025-01-14T16:30:00.000Z,219.0,25.0,68.0
8118,28.63576,77.22445,2025-01-12T14:30:00.000Z,153.0,28.0,54.0
8118,28.63576,77.22445,2025-01-03T16:30:00.000Z,345.0,26.0,70.0
8118,28.63576,77.22445,2025-01-10T08:30:00.000Z,207.0,29.0,77.0
8118,28.63576,77.22445,2025-01-04T04:30:00.000Z,225.0,32.0,48.0
8118,28.63576,77.22445,2025-01-10T19:30:00.000Z,243.0,28.0,63.0
8118,28.63576,77.22445,2025-01-21T06:30:00.000Z,84.0,23.0,77.0
8118,28.63576,77.22445,2025-01-16T12:30:00.000Z,127.0,25.0,69.0
8118,28.63576,77.22445,2025-01-21T11:30:00.000Z,87.0,35.0,41.0
8118,28.63576,77.22445,2025-01-19T22:30:00.000Z,187.0,33.0,69.0
8118,28.63576,77.22445,2025-01-19T16:30:00.000Z,230.0,28.0,63.0
8118,28.63576,77.22445,2025-01-19T07:30:00.000Z,187.0,22.0,52.0
8118,28.63576,77.22445,2025-01-23T10:30:00.000Z,41.0,28.0,34.0
8118,28.63576,77.22445,2025-01-19T09:30:00.000Z,100.25404591644713,34.0,32.0
8118,28.63576,77.22445,2025-01-23T02:30:00.000Z,181.0,22.0,35.0
8118,28.63576,77.22445,2025-01-20T00:30:00.000Z,156.0,31.0,55.0
8118,28.63576,77.22445,2025-01-16T14:30:00.000Z,175.0,30.0,59.0
8118,28.63576,77.22445,2025-01-16T18:30:00.000Z,310.0,25.0,51.0
8118,28.63576,77.22445,2025-01-21T23:30:00.000Z,136.0,30.0,71.0
8118,28.63576,77.22445,2025-01-20T19:30:00.000Z,167.0,34.0,40.0
8118,28.63576,77.22445,2025-01-23T22:30:00.000Z,99.0,24.0,34.0
8118,28.63576,77.22445,2025-01-21T10:30:00.000Z,82.0,35.0,37.0
8118,28.63576,77.22445,2025-01-20T20:30:00.000Z,162.0,33.0,53.0
8118,28.63576,77.22445,2025-01-22T17:30:00.000Z,247.0,21.0,78.0
8118,28.63576,77.22445,2025-01-18T08:30:00.000Z,178.0,34.0,35.0
8118,28.63576,77.22445,2025-01-20T18:30:00.000Z,158.0,34.0,77.0
8118,28.63576,77.22445,2025-01-22T14:30:00.000Z,115.0,32.0,32.0
8118,28.63576,77.22445,2025-01-19T15:30:00.000Z,212.0,29.0,32.0
8118,28.63576,77.22445,2025-01-16T16:30:00.000Z,277.0,28.0,71.0
8118,28.63576,77.22445,2025-01-18T05:30:00.000Z,132.0,32.0,42.0
8118,28.63576,77.22445,2025-01-16T09:30:00.000Z,105.0,30.0,54.0
8118,28.63576,77.22445,2025-01-20T16:30:00.000Z,211.0,32.0,41.0
8118,28.63576,77.22445,2025-01-23T14:30:00.000Z,97.0,31.0,60.0
8118,28.63576,77.22445,2025-01-15T21:30:00.000Z,145.0,22.0,33.0
8118,28.63576,77.22445,2025-01-22T12:30:00.000Z,56.0,23.0,43.0
8118,28.63576,77.22445,2025-01-23T17:30:00.000Z,92.0,23.0,44.0
8118,28.63576,77.22445,2025-01-18T06:30:00.000Z,137.0,34.0,35.0
8118,28.63576,77.22445,2025-01-16T03:30:00.000Z,115.0,28.0,36.0
8118,28.63576,77.22445,2025-01-23T07:30:00.000Z,65.0,25.0,47.0
8118,28.63576,77.22445,2025-01-21T20:30:00.000Z,135.0,20.0,73.0
8118,28.63576,77.22445,2025-01-20T14:30:00.000Z,179.0,23.0,49.0
8118,28.63576,77.22445,2025-01-19T12:30:00.000Z,120.0,35.0,37.0
8118,28.63576,77.22445,2025-01-18T04:30:00.000Z,117.0,27.0,43.0
8118,28.63576,77.22445,2025-01-18T22:30:00.000Z,225.0,29.0,66.0
8118,28.63576,77.22445,2025-01-16T21:30:00.000Z,211.0,25.0,45.0
8118,28.63576,77.22445,2025-01-22T08:30:00.000Z,67.0,32.0,59.0
8118,28.63576,77.22445,2025-01-19T11:30:00.000Z,106.0,29.0,42.0
8118,28.63576,77.22445,2025-01-18T02:30:00.000Z,113.0,27.0,66.0
8118,28.63576,77.22445,2025-01-22T11:30:00.000Z,51.0,30.0,77.0
8118,28.63576,77.22445,2025-01-16T10:30:00.000Z,125.0,34.0,74.0
8118,28.63576,77.22445,2025-01-23T21:30:00.000Z,93.0,30.0,72.0
8118,28.63576,77.22445,2025-01-17T20:30:00.000Z,153.0,25.0,57.0
8118,28.63576,77.22445,2025-01-20T09:30:00.000Z,108.0,26.0,62.0
8118,28.63576,77.22445,2025-01-21T07:30:00.000Z,142.0,26.0,77.0
8118,28.63576,77.22445,2025-01-22T15:30:00.000Z,152.0,29.0,36.0
8118,28.63576,77.22445,2025-01-22T21:30:00.000Z,142.0,24.0,50.0
8118,28.63576,77.22445,2025-01-23T09:30:00.000Z,36.0,24.0,77.0
8118,28.63576,77.22445,2025-01-22T16:30:00.000Z,189.0,28.0,76.0
8118,28.63576,77.22445,2025-01-17T23:30:00.000Z,125.0,22.0,71.0
8118,28.63576,77.22445,2025-01-17T11:30:00.000Z,119.0,27.0,79.0
8118,28.63576,77.22445,2025-01-20T22:30:00.000Z,150.0,35.0,67.0
8118,28.63576,77.22445,2025-01-18T23:30:00.000Z,210.0,25.0,55.0
8118,28.63576,77.22445,2025-01-18T19:30:00.000Z,225.0,30.0,59.0
8118,28.63576,77.22445,2025-01-20T08:30:00.000Z,100.25404591644713,35.0,51.0
8118,28.63576,77.22445,2025-01-20T04:30:00.000Z,154.0,23.0,52.0
8118,28.63576,77.22445,2025-01-20T21:30:00.000Z,157.0,24.0,33.0
8118,28.63576,77.22445,2025-01-20T15:30:00.000Z,199.0,34.0,73.0
8118,28.63576,77.22445,2025-01-20T10:30:00.000Z,105.0,29.0,68.0
8118,28.63576,77.22445,2025-01-19T05:30:00.000Z,386.0,20.0,40.0
8118,28.63576,77.22445,2025-01-21T19:30:00.000Z,166.0,28.0,66.0
8118,28.63576,77.22445,2025-01-22T13:30:00.000Z,78.0,26.0,56.0
8118,28.63576,77.22445,2025-01-15T20:30:00.000Z,151.0,33.0,77.0
8118,28.63576,77.22445,2025-01-22T19:30:00.000Z,176.0,26.0,39.0
8118,28.63576,77.22445,2025-01-17T03:30:00.000Z,138.0,25.0,75.0
8118,28.63576,77.22445,2025-01-18T14:30:00.000Z,188.0,29.0,68.0
8118,28.63576,77.22445,2025-01-19T02:30:00.000Z,280.0,21.0,44.0
8118,28.63576,77.22445,2025-01-22T05:30:00.000Z,121.0,27.0,35.0
8118,28.63576,77.22445,2025-01-23T08:30:00.000Z,43.0,31.0,35.0
8118,28.63576,77.22445,2025-01-16T01:30:00.000Z,125.0,24.0,59.0
8118,28.63576,77.22445,2025-01-17T05:30:00.000Z,165.0,34.0,30.0
8118,28.63576,77.22445,2025-01-22T07:30:00.000Z,72.0,25.0,33.0
8118,28.63576,77.22445,2025-01-23T06:30:00.000Z,116.0,27.0,34.0
8118,28.63576,77.22445,2025-01-21T14:30:00.000Z,161.0,22.0,67.0
8118,28.63576,77.22445,2025-01-19T20:30:00.000Z,211.0,27.0,75.0
8118,28.63576,77.22445,2025-01-16T08:30:00.000Z,101.0,20.0,69.0
8118,28.63576,77.22445,2025-01-18T09:30:00.000Z,177.0,27.0,32.0
8118,28.63576,77.22445,2025-01-22T02:30:00.000Z,120.0,21.0,51.0
8118,28.63576,77.22445,2025-01-16T11:30:00.000Z,129.0,30.0,67.0
8118,28.63576,77.22445,2025-01-17T18:30:00.000Z,130.0,33.0,53.0
8118,28.63576,77.22445,2025-01-22T03:30:00.000Z,123.0,27.0,73.0
8118,28.63576,77.22445,2025-01-21T16:30:00.000Z,170.0,35.0,47.0
8118,28.63576,77.22445,2025-01-16T02:30:00.000Z,110.0,22.0,31.0
8118,28.63576,77.22445,2025-01-16T00:30:00.000Z,136.0,34.0,42.0
8118,28.63576,77.22445,2025-01-19T13:30:00.000Z,129.0,32.0,36.0
8118,28.63576,77.22445,2025-01-22T22:30:00.000Z,149.0,34.0,59.0
8118,28.63576,77.22445,2025-01-22T23:30:00.000Z,158.0,33.0,62.0
8118,28.63576,77.22445,2025-01-22T06:30:00.000Z,111.0,34.0,62.0
8118,28.63576,77.22445,2025-01-16T23:30:00.000Z,132.0,34.0,63.0
8118,28.63576,77.22445,2025-01-15T16:30:00.000Z,215.0,32.0,31.0
8118,28.63576,77.22445,2025-01-22T04:30:00.000Z,144.0,28.0,80.0
8118,28.63576,77.22445,2025-01-23T15:30:00.000Z,113.0,28.0,52.0
8118,28.63576,77.22445,2025-01-18T07:30:00.000Z,147.0,33.0,66.0
8118,28.63576,77.22445,2025-01-18T17:30:00.000Z,295.0,22.0,39.0
8118,28.63576,77.22445,2025-01-19T19:30:00.000Z,296.0,23.0,75.0
8118,28.63576,77.22445,2025-01-20T17:30:00.000Z,194.0,25.0,38.0
8118,28.63576,77.22445,2025-01-16T22:30:00.000Z,196.0,22.0,35.0
8118,28.63576,77.22445,2025-01-16T04:30:00.000Z,147.0,30.0,54.0
8118,28.63576,77.22445,2025-01-16T06:30:00.000Z,124.0,25.0,54.0
8118,28.63576,77.22445,2025-01-16T07:30:00.000Z,121.0,24.0,64.0
8118,28.63576,77.22445,2025-01-20T02:30:00.000Z,156.0,35.0,55.0
8118,28.63576,77.22445,2025-01-19T01:30:00.000Z,246.0,27.0,78.0
8118,28.63576,77.22445,2025-01-21T03:30:00.000Z,145.0,28.0,64.0
8118,28.63576,77.22445,2025-01-19T00:30:00.000Z,220.0,31.0,78.0
8118,28.63576,77.22445,2025-01-18T15:30:00.000Z,196.0,30.0,61.0
8118,28.63576,77.22445,2025-01-23T13:30:00.000Z,55.0,21.0,36.0
8118,28.63576,77.22445,2025-01-20T11:30:00.000Z,121.0,29.0,46.0
8118,28.63576,77.22445,2025-01-23T04:30:00.000Z,164.0,28.0,56.0
8118,28.63576,77.22445,2025-01-19T21:30:00.000Z,170.0,21.0,53.0
8118,28.63576,77.22445,2025-01-21T15:30:00.000Z,176.0,29.0,68.0
8118,28.63576,77.22445,2025-01-22T20:30:00.000Z,123.0,24.0,37.0
8118,28.63576,77.22445,2025-01-21T08:30:00.000Z,102.0,29.0,61.0
8118,28.63576,77.22445,2025-01-18T10:30:00.000Z,219.0,28.0,46.0
8118,28.63576,77.22445,2025-01-21T00:30:00.000Z,143.0,35.0,42.0
8118,28.63576,77.22445,2025-01-21T04:30:00.000Z,145.0,20.0,48.0
8118,28.63576,77.22445,2025-01-19T06:30:00.000Z,238.0,26.0,70.0
8118,28.63576,77.22445,2025-01-20T06:30:00.000Z,100.25404591644713,29.0,67.0
8118,28.63576,77.22445,2025-01-15T15:30:00.000Z,207.0,20.0,75.0
8118,28.63576,77.22445,2025-01-17T16:30:00.000Z,144.0,21.0,52.0
8118,28.63576,77.22445,2025-01-21T05:30:00.000Z,117.0,34.0,77.0
8118,28.63576,77.22445,2025-01-20T07:30:00.000Z,100.25404591644713,35.0,58.0
8118,28.63576,77.22445,2025-01-19T10:30:00.000Z,95.0,22.0,75.0
8118,28.63576,77.22445,2025-01-17T01:30:00.000Z,118.0,21.0,61.0
8118,28.63576,77.22445,2025-01-19T14:30:00.000Z,184.0,31.0,77.0
8118,28.63576,77.22445,2025-01-16T19:30:00.000Z,100.25404591644713,20.0,37.0
8118,28.63576,77.22445,2025-01-18T00:30:00.000Z,122.0,28.0,34.0
8118,28.63576,77.22445,2025-01-15T19:30:00.000Z,158.0,33.0,56.0
8118,28.63576,77.22445,2025-01-15T18:30:00.000Z,156.0,33.0,72.0
8118,28.63576,77.22445,2025-01-15T22:30:00.000Z,154.0,35.0,64.0
8118,28.63576,77.22445,2025-01-23T18:30:00.000Z,91.0,26.0,32.0
8118,28.63576,77.22445,2025-01-17T07:30:00.000Z,143.0,21.0,34.0
8118,28.63576,77.22445,2025-01-21T02:30:00.000Z,150.0,32.0,58.0
8118,28.63576,77.22445,2025-01-18T13:30:00.000Z,186.0,31.0,48.0
8118,28.63576,77.22445,2025-01-17T19:30:00.000Z,125.0,34.0,80.0
8118,28.63576,77.22445,2025-01-20T13:30:00.000Z,154.0,27.0,53.0
8118,28.63576,77.22445,2025-01-22T10:30:00.000Z,58.0,33.0,37.0
8118,28.63576,77.22445,2025-01-17T14:30:00.000Z,170.0,31.0,72.0
8118,28.63576,77.22445,2025-01-23T12:30:00.000Z,44.0,27.0,54.0
8118,28.63576,77.22445,2025-01-17T08:30:00.000Z,116.0,31.0,77.0
8118,28.63576,77.22445,2025-01-17T04:30:00.000Z,157.0,27.0,39.0
8118,28.63576,77.22445,2025-01-22T00:30:00.000Z,130.0,31.0,54.0
8118,28.63576,77.22445,2025-01-21T12:30:00.000Z,100.0,24.0,43.0
8118,28.63576,77.22445,2025-01-17T22:30:00.000Z,131.0,32.0,74.0
8118,28.63576,77.22445,2025-01-20T01:30:00.000Z,156.0,29.0,75.0
8118,28.63576,77.22445,2025-01-16T05:30:00.000Z,159.0,31.0,41.0
8118,28.63576,77.22445,2025-01-23T01:30:00.000Z,155.0,25.0,42.0
8118,28.63576,77.22445,2025-01-21T13:30:00.000Z,124.0,25.0,40.0
8118,28.63576,77.22445,2025-01-18T01:30:00.000Z,120.0,25.0,53.0
8118,28.63576,77.22445,2025-01-16T20:30:00.000Z,228.0,30.0,57.0
8118,28.63576,77.22445,2025-01-23T11:30:00.000Z,38.0,21.0,65.0
8118,28.63576,77.22445,2025-01-18T03:30:00.000Z,113.0,22.0,63.0
8118,28.63576,77.22445,2025-01-19T04:30:00.000Z,369.0,34.0,69.0
8118,28.63576,77.22445,2025-01-21T21:30:00.000Z,127.0,34.0,57.0
8118,28.63576,77.22445,2025-01-16T13:30:00.000Z,142.0,24.0,40.0
8118,28.63576,77.22445,2025-01-19T23:30:00.000Z,180.0,35.0,56.0
8118,28.63576,77.22445,2025-01-18T16:30:00.000Z,228.0,25.0,73.0
8118,28.63576,77.22445,2025-01-23T03:30:00.000Z,158.0,33.0,30.0
8118,28.63576,77.22445,2025-01-21T09:30:00.000Z,85.0,20.0,50.0
8118,28.63576,77.22445,2025-01-20T03:30:00.000Z,159.0,20.0,79.0
8118,28.63576,77.22445,2025-01-21T17:30:00.000Z,156.0,24.0,63.0
8118,28.63576,77.22445,2025-01-18T21:30:00.000Z,232.0,28.0,68.0
8118,28.63576,77.22445,2025-01-19T08:30:00.000Z,94.0,27.0,37.0
8118,28.63576,77.22445,2025-01-19T17:30:00.000Z,257.0,20.0,44.0
8118,28.63576,77.22445,2025-01-20T12:30:00.000Z,125.0,20.0,44.0
8118,28.63576,77.22445,2025-01-21T22:30:00.000Z,119.0,28.0,33.0
8118,28.63576,77.22445,2025-01-23T19:30:00.000Z,94.0,27.0,31.0
8118,28.63576,77.22445,2025-01-22T18:30:00.000Z,256.0,23.0,68.0
8118,28.63576,77.22445,2025-01-18T11:30:00.000Z,220.0,35.0,77.0
8118,28.63576,77.22445,2025-01-17T12:30:00.000Z,128.0,28.0,76.0
8118,28.63576,77.22445,2025-01-22T09:30:00.000Z,66.0,29.0,75.0
8118,28.63576,77.22445,2025-01-19T03:30:00.000Z,293.0,33.0,74.0
8118,28.63576,77.22445,2025-01-17T17:30:00.000Z,142.0,28.0,72.0
8118,28.63576,77.22445,2025-01-17T15:30:00.000Z,161.0,29.0,41.0
8118,28.63576,77.22445,2025-01-23T16:30:00.000Z,99.0,25.0,33.0
8118,28.63576,77.22445,2025-01-15T23:30:00.000Z,100.25404591644713,20.0,36.0
8118,28.63576,77.22445,2025-01-21T18:30:00.000Z,160.0,30.0,43.0
8118,28.63576,77.22445,2025-01-22T01:30:00.000Z,136.0,29.0,41.0
8118,28.63576,77.22445,2025-01-17T21:30:00.000Z,137.0,29.0,77.0
8118,28.63576,77.22445,2025-01-17T10:30:00.000Z,108.0,34.0,69.0
8118,28.63576,77.22445,2025-01-20T23:30:00.000Z,148.0,21.0,36.0
8118,28.63576,77.22445,2025-01-19T18:30:00.000Z,277.0,29.0,32.0
8118,28.63576,77.22445,2025-01-18T12:30:00.000Z,200.0,32.0,32.0
8118,28.63576,77.22445,2025-01-18T20:30:00.000Z,232.0,34.0,51.0
8118,28.63576,77.22445,2025-01-16T15:30:00.000Z,227.0,25.0,80.0
8118,28.63576,77.22445,2025-01-17T13:30:00.000Z,140.0,33.0,31.0
8118,28.63576,77.22445,2025-01-17T09:30:00.000Z,112.0,29.0,36.0
8118,28.63576,77.22445,2025-01-15T17:30:00.000Z,185.0,32.0,35.0
8118,28.63576,77.22445,2025-01-23T00:30:00.000Z,156.0,21.0,43.0
8118,28.63576,77.22445,2025-01-17T02:30:00.000Z,126.0,29.0,47.0
8118,28.63576,77.22445,2025-01-17T06:30:00.000Z,166.0,28.0,76.0
8118,28.63576,77.22445,2025-01-21T01:30:00.000Z,140.0,33.0,50.0
8118,28.63576,77.22445,2025-01-17T00:30:00.000Z,133.0,34.0,45.0
8118,28.63576,77.22445,2025-01-23T20:30:00.000Z,102.0,21.0,47.0
8118,28.63576,77.22445,2025-01-18T18:30:00.000Z,222.0,22.0,57.0
8118,28.63576,77.22445,2025-01-16T17:30:00.000Z,311.0,27.0,37.0
8118,28.63576,77.22445,2025-01-20T05:30:00.000Z,100.25404591644713,20.0,51.0
8118,28.63576,77.22445,2025-01-23T05:30:00.000Z,175.0,22.0,43.0
8118,28.63576,77.22445,2025-01-26T22:30:00.000Z,143.0,25.0,67.0
8118,28.63576,77.22445,2025-01-31T18:30:00.000Z,254.0,21.0,56.0
8118,28.63576,77.22445,2025-01-27T11:30:00.000Z,70.0,33.0,33.0
8118,28.63576,77.22445,2025-01-25T01:30:00.000Z,69.0,31.0,45.0
8118,28.63576,77.22445,2025-01-26T06:30:00.000Z,83.0,23.0,66.0
8118,28.63576,77.22445,2025-02-03T01:30:00.000Z,143.0,31.0,54.0
8118,28.63576,77.22445,2025-02-01T06:30:00.000Z,275.0,29.0,39.0
8118,28.63576,77.22445,2025-01-29T06:30:00.000Z,275.0,27.0,54.0
8118,28.63576,77.22445,2025-01-24T02:30:00.000Z,117.0,22.0,34.0
8118,28.63576,77.22445,2025-02-01T14:30:00.000Z,227.0,33.0,55.0
8118,28.63576,77.22445,2025-01-25T08:30:00.000Z,45.0,20.0,61.0
8118,28.63576,77.22445,2025-01-31T22:30:00.000Z,253.0,30.0,68.0
8118,28.63576,77.22445,2025-01-26T08:30:00.000Z,56.0,26.0,55.0
8118,28.63576,77.22445,2025-01-25T23:30:00.000Z,90.0,32.0,44.0
8118,28.63576,77.22445,2025-02-03T12:30:00.000Z,70.0,20.0,79.0
8118,28.63576,77.22445,2025-02-01T09:30:00.000Z,219.0,31.0,36.0
8118,28.63576,77.22445,2025-01-24T11:30:00.000Z,36.0,25.0,53.0
8118,28.63576,77.22445,2025-01-26T10:30:00.000Z,52.0,34.0,36.0
8118,28.63576,77.22445,2025-01-30T03:30:00.000Z,261.0,35.0,52.0
8118,28.63576,77.22445,2025-01-27T06:30:00.000Z,90.0,26.0,70.0
8118,28.63576,77.22445,2025-01-25T11:30:00.000Z,49.0,26.0,31.0
8118,28.63576,77.22445,2025-01-24T17:30:00.000Z,116.0,21.0,36.0
8118,28.63576,77.22445,2025-01-29T17:30:00.000Z,233.0,34.0,38.0
8118,28.63576,77.22445,2025-01-28T01:30:00.000Z,104.0,20.0,75.0
8118,28.63576,77.22445,2025-01-29T14:30:00.000Z,161.0,32.0,36.0
8118,28.63576,77.22445,2025-02-02T07:30:00.000Z,197.0,20.0,78.0
8118,28.63576,77.22445,2025-02-02T16:30:00.000Z,195.0,23.0,62.0
8118,28.63576,77.22445,2025-02-01T20:30:00.000Z,170.0,31.0,68.0
8118,28.63576,77.22445,2025-01-24T20:30:00.000Z,90.0,29.0,53.0
8118,28.63576,77.22445,2025-01-27T02:30:00.000Z,122.0,26.0,79.0
8118,28.63576,77.22445,2025-01-25T12:30:00.000Z,52.0,20.0,63.0
8118,28.63576,77.22445,2025-01-28T21:30:00.000Z,181.0,31.0,48.0
8118,28.63576,77.22445,2025-01-29T07:30:00.000Z,217.0,27.0,31.0
8118,28.63576,77.22445,2025-01-27T10:30:00.000Z,64.0,31.0,43.0
8118,28.63576,77.22445,2025-01-30T07:30:00.000Z,125.0,25.0,73.0
8118,28.63576,77.22445,2025-02-03T08:30:00.000Z,55.0,34.0,78.0
8118,28.63576,77.22445,2025-01-31T19:30:00.000Z,262.0,35.0,79.0
8118,28.63576,77.22445,2025-01-31T20:30:00.000Z,262.0,22.0,52.0
8118,28.63576,77.22445,2025-01-24T03:30:00.000Z,115.0,31.0,65.0
8118,28.63576,77.22445,2025-01-31T13:30:00.000Z,205.0,22.0,51.0
8118,28.63576,77.22445,2025-01-27T05:30:00.000Z,107.0,28.0,76.0
8118,28.63576,77.22445,2025-01-30T01:30:00.000Z,206.0,21.0,64.0
8118,28.63576,77.22445,2025-01-28T08:30:00.000Z,89.0,20.0,49.0
8118,28.63576,77.22445,2025-02-03T15:30:00.000Z,111.0,32.0,44.0
8118,28.63576,77.22445,2025-01-31T10:30:00.000Z,132.0,25.0,32.0
8118,28.63576,77.22445,2025-02-02T22:30:00.000Z,153.0,23.0,72.0
8118,28.63576,77.22445,2025-01-25T06:30:00.000Z,47.0,23.0,37.0
8118,28.63576,77.22445,2025-02-03T16:30:00.000Z,106.0,20.0,52.0
8118,28.63576,77.22445,2025-01-27T03:30:00.000Z,118.0,21.0,34.0
8118,28.63576,77.22445,2025-01-28T23:30:00.000Z,331.0,28.0,58.0
8118,28.63576,77.22445,2025-01-31T14:30:00.000Z,219.0,32.0,79.0
8118,28.63576,77.22445,2025-01-31T03:30:00.000Z,213.0,31.0,50.0
8118,28.63576,77.22445,2025-01-24T19:30:00.000Z,103.0,34.0,38.0
8118,28.63576,77.22445,2025-01-24T10:30:00.000Z,31.0,20.0,41.0
8118,28.63576,77.22445,2025-01-25T21:30:00.000Z,89.0,35.0,74.0
8118,28.63576,77.22445,2025-01-26T23:30:00.000Z,139.0,31.0,70.0
8118,28.63576,77.22445,2025-01-30T13:30:00.000Z,118.0,22.0,56.0
8118,28.63576,77.22445,2025-01-29T12:30:00.000Z,134.0,25.0,49.0
8118,28.63576,77.22445,2025-02-02T03:30:00.000Z,183.0,21.0,73.0
8118,28.63576,77.22445,2025-01-24T14:30:00.000Z,89.0,29.0,36.0
8118,28.63576,77.22445,2025-01-30T20:30:00.000Z,211.0,34.0,42.0
8118,28.63576,77.22445,2025-02-01T11:30:00.000Z,134.0,22.0,33.0
8118,28.63576,77.22445,2025-02-01T16:30:00.000Z,219.0,28.0,76.0
8118,28.63576,77.22445,2025-01-25T15:30:00.000Z,109.0,26.0,60.0
8118,28.63576,77.22445,2025-02-02T09:30:00.000Z,174.0,21.0,44.0
8118,28.63576,77.22445,2025-01-28T09:30:00.000Z,70.0,32.0,67.0
8118,28.63576,77.22445,2025-02-02T13:30:00.000Z,163.0,26.0,60.0
8118,28.63576,77.22445,2025-02-02T19:30:00.000Z,153.0,25.0,41.0
8118,28.63576,77.22445,2025-01-29T15:30:00.000Z,186.0,34.0,52.0
8118,28.63576,77.22445,2025-01-29T00:30:00.000Z,380.0,22.0,53.0
8118,28.63576,77.22445,2025-01-30T19:30:00.000Z,202.0,26.0,44.0
8118,28.63576,77.22445,2025-02-02T12:30:00.000Z,172.0,32.0,59.0
8118,28.63576,77.22445,2025-01-28T05:30:00.000Z,122.0,25.0,77.0
8118,28.63576,77.22445,2025-01-29T08:30:00.000Z,155.0,20.0,40.0
8118,28.63576,77.22445,2025-01-31T07:30:00.000Z,146.0,23.0,64.0
8118,28.63576,77.22445,2025-02-03T17:30:00.000Z,119.0,22.0,65.0
8118,28.63576,77.22445,2025-01-26T14:30:00.000Z,106.0,26.0,78.0
8118,28.63576,77.22445,2025-01-30T14:30:00.000Z,100.25404591644713,30.0,70.0
8118,28.63576,77.22445,2025-01-25T00:30:00.000Z,74.0,28.0,35.0
8118,28.63576,77.22445,2025-01-29T03:30:00.000Z,295.0,31.0,38.0
8118,28.63576,77.22445,2025-01-27T14:30:00.000Z,128.0,29.0,41.0
8118,28.63576,77.22445,2025-02-01T17:30:00.000Z,215.0,24.0,44.0
8118,28.63576,77.22445,2025-02-02T21:30:00.000Z,138.0,29.0,76.0
8118,28.63576,77.22445,2025-01-24T23:30:00.000Z,79.0,25.0,80.0
8118,28.63576,77.22445,2025-01-25T20:30:00.000Z,88.0,21.0,65.0
8118,28.63576,77.22445,2025-01-25T07:30:00.000Z,43.0,23.0,32.0
8118,28.63576,77.22445,2025-02-01T18:30:00.000Z,198.0,31.0,57.0
8118,28.63576,77.22445,2025-02-03T07:30:00.000Z,100.0,30.0,72.0
8118,28.63576,77.22445,2025-01-29T13:30:00.000Z,146.0,25.0,48.0
8118,28.63576,77.22445,2025-01-31T05:30:00.000Z,13.0,23.0,60.0
8118,28.63576,77.22445,2025-01-24T22:30:00.000Z,87.0,31.0,32.0
8118,28.63576,77.22445,2025-01-26T00:30:00.000Z,91.0,32.0,46.0
8118,28.63576,77.22445,2025-01-27T09:30:00.000Z,60.0,32.0,34.0
8118,28.63576,77.22445,2025-02-02T18:30:00.000Z,165.0,24.0,73.0
8118,28.63576,77.22445,2025-01-30T18:30:00.000Z,198.0,34.0,57.0
8118,28.63576,77.22445,2025-02-03T00:30:00.000Z,153.0,31.0,79.0
8118,28.63576,77.22445,2025-01-31T15:30:00.000Z,225.0,34.0,55.0
8118,28.63576,77.22445,2025-02-02T17:30:00.000Z,184.0,22.0,37.0
8118,28.63576,77.22445,2025-01-27T20:30:00.000Z,118.0,31.0,30.0
