location_id,latitude,longitude,event_time,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,rolling_pm25_avg,pm25_lag1,temperature_lag1,humidity_lag1,pm25_rate_change,temperature_rate_change,humidity_rate_change,AQI_Category
8118,28.63576,77.22445,2025-01-14T02:30:00.000-05:00,144.0,35.0,78.0,0.6534962276191837,1.6152383158340649,1.541386122854139,153.67,166.0,24.0,80.0,-22.0,11.0,-2.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T03:30:00.000-05:00,140.0,26.0,36.0,0.5937424751810922,-0.342299027153668,-1.2506594774724402,150.0,144.0,35.0,78.0,-4.0,-9.0,-42.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T04:30:00.000-05:00,148.0,26.0,55.0,0.7132499800572751,-0.342299027153668,0.012408770294345627,144.0,140.0,26.0,36.0,8.0,0.0,19.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T05:30:00.000-05:00,140.0,32.0,54.0,0.5937424751810922,0.9627258681714873,-0.054068505903906265,142.67,148.0,26.0,55.0,-8.0,6.0,-1.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T06:30:00.000-05:00,134.0,29.0,39.0,0.504111846523955,0.31021342050890965,-1.0512276488776846,140.67,140.0,32.0,54.0,-6.0,-3.0,-15.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T07:30:00.000-05:00,150.0,23.0,72.0,0.7431268562763209,-0.9948114748162457,1.1425224656646278,141.33,134.0,29.0,39.0,16.0,-6.0,33.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T08:30:00.000-05:00,165.0,33.0,51.0,0.9672034279191638,1.1802300173923466,-0.25350033449866194,149.67,150.0,23.0,72.0,15.0,10.0,-21.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T09:30:00.000-05:00,216.0,30.0,74.0,1.72906377150483,0.5277175697297688,1.2754770180611315,177.0,165.0,33.0,51.0,51.0,-3.0,23.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T10:30:00.000-05:00,248.0,31.0,57.0,2.207093791009562,0.745221718950628,0.1453633226908494,209.67,216.0,30.0,74.0,32.0,1.0,-17.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T11:30:00.000-05:00,219.0,35.0,72.0,1.7738790858333986,1.6152383158340649,1.1425224656646278,227.67,248.0,31.0,57.0,-29.0,4.0,15.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T12:30:00.000-05:00,239.0,28.0,50.0,2.072647848023856,0.09270927128805041,-0.31997761069691383,235.33,219.0,35.0,72.0,20.0,-7.0,-22.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T13:30:00.000-05:00,280.0,24.0,60.0,2.6851238105142934,-0.7773073255953864,0.34479515128560506,246.0,239.0,28.0,50.0,41.0,-4.0,10.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T14:30:00.000-05:00,299.0,20.0,67.0,2.968954134595228,-1.6473239224788232,0.8101360846733683,272.67,280.0,24.0,60.0,19.0,-4.0,7.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T15:30:00.000-05:00,301.0,25.0,66.0,2.9988310108142735,-0.5598031763745273,0.7436588084751165,293.33,299.0,20.0,67.0,2.0,5.0,-1.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T16:30:00.000-05:00,381.0,31.0,32.0,4.193906059576102,0.745221718950628,-1.5165685822654478,327.0,301.0,25.0,66.0,80.0,6.0,-34.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T17:30:00.000-05:00,362.0,24.0,35.0,3.9100757354951683,-0.7773073255953864,-1.3171367536706922,348.0,381.0,31.0,32.0,-19.0,-7.0,3.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T18:30:00.000-05:00,332.0,25.0,54.0,3.4619225922094823,-0.5598031763745273,-0.054068505903906265,358.33,362.0,24.0,35.0,-30.0,1.0,19.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T19:30:00.000-05:00,306.0,25.0,77.0,3.073523201361888,-0.5598031763745273,1.4749088466558873,333.33,332.0,25.0,54.0,-26.0,0.0,23.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T20:30:00.000-05:00,292.0,20.0,79.0,2.8643850678285676,-1.6473239224788232,1.607863399052391,310.0,306.0,25.0,77.0,-14.0,-5.0,2.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T21:30:00.000-05:00,291.0,21.0,45.0,2.849446629719045,-1.429819773257964,-0.6523639916881733,296.33,292.0,20.0,79.0,-1.0,1.0,-34.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T22:30:00.000-05:00,320.0,20.0,37.0,3.282661334895208,-1.6473239224788232,-1.1841822012741883,301.0,291.0,21.0,45.0,29.0,-1.0,-8.0,Unhealthy
8118,28.63576,77.22445,2025-01-14T23:30:00.000-05:00,267.0,35.0,69.0,2.490924115090496,1.6152383158340649,0.9430906370698721,292.67,320.0,20.0,37.0,-53.0,15.0,32.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T00:30:00.000-05:00,301.0,34.0,50.0,2.9988310108142735,1.3977341666132057,-0.31997761069691383,296.0,267.0,35.0,69.0,34.0,-1.0,-19.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T01:30:00.000-05:00,321.0,34.0,67.0,3.297599773004731,1.3977341666132057,0.8101360846733683,296.33,301.0,34.0,50.0,20.0,0.0,17.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T02:30:00.000-05:00,318.0,31.0,68.0,3.252784458676162,0.745221718950628,0.8766133608716202,313.33,321.0,34.0,67.0,-3.0,-3.0,1.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T03:30:00.000-05:00,279.0,34.0,59.0,2.6701853724047706,1.3977341666132057,0.2783178750873532,306.0,318.0,31.0,68.0,-39.0,3.0,-9.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T04:30:00.000-05:00,233.0,30.0,56.0,1.9830172193667186,0.5277175697297688,0.07888604649259752,276.67,279.0,34.0,59.0,-46.0,-4.0,-3.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T05:30:00.000-05:00,202.0,24.0,64.0,1.5199256379715098,-0.7773073255953864,0.6107042560786127,238.0,233.0,30.0,56.0,-31.0,-6.0,8.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T06:30:00.000-05:00,187.0,33.0,60.0,1.2958490663286668,1.1802300173923466,0.34479515128560506,207.33,202.0,24.0,64.0,-15.0,9.0,-4.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T07:30:00.000-05:00,188.0,27.0,41.0,1.3107875044381898,-0.1247948779328088,-0.9182730964811808,192.33,187.0,33.0,60.0,1.0,-6.0,-19.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T08:30:00.000-05:00,201.0,27.0,78.0,1.504987199861987,-0.1247948779328088,1.541386122854139,192.0,188.0,27.0,41.0,13.0,0.0,37.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T09:30:00.000-05:00,192.0,31.0,34.0,1.3705412568762811,0.745221718950628,-1.383614029868944,193.67,201.0,27.0,78.0,-9.0,4.0,-44.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T10:30:00.000-05:00,207.0,26.0,72.0,1.5946178285191241,-0.342299027153668,1.1425224656646278,200.0,192.0,31.0,34.0,15.0,-5.0,38.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T11:30:00.000-05:00,215.0,28.0,38.0,1.714125333395307,0.09270927128805041,-1.1177049250759366,204.67,207.0,26.0,72.0,8.0,2.0,-34.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T12:30:00.000-05:00,185.0,20.0,74.0,1.265972190109621,-1.6473239224788232,1.2754770180611315,202.33,215.0,28.0,38.0,-30.0,-8.0,36.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T13:30:00.000-05:00,156.0,31.0,59.0,0.832757484933458,0.745221718950628,0.2783178750873532,185.33,185.0,20.0,74.0,-29.0,11.0,-15.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T14:30:00.000-05:00,158.0,29.0,66.0,0.8626343611525038,0.31021342050890965,0.7436588084751165,166.33,156.0,31.0,59.0,2.0,-2.0,7.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T15:30:00.000-05:00,151.0,33.0,57.0,0.7580652943858437,1.1802300173923466,0.1453633226908494,155.0,158.0,29.0,66.0,-7.0,4.0,-9.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T16:30:00.000-05:00,145.0,26.0,30.0,0.6684346657287066,-0.342299027153668,-1.6495231346619517,151.33,151.0,33.0,57.0,-6.0,-7.0,-27.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T17:30:00.000-05:00,154.0,28.0,55.0,0.8028806087144124,0.09270927128805041,0.012408770294345627,150.0,145.0,26.0,30.0,9.0,2.0,25.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T18:30:00.000-05:00,100.25404591644713,34.0,33.0,0.0,1.3977341666132057,-1.4500913060671958,133.08,154.0,28.0,55.0,-53.745954083552874,6.0,-22.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T19:30:00.000-05:00,136.0,20.0,57.0,0.5339887227430008,-1.6473239224788232,0.1453633226908494,130.08,100.25404591644713,34.0,33.0,35.745954083552874,-14.0,24.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T20:30:00.000-05:00,125.0,22.0,68.0,0.36966590353824924,-1.212315624037105,0.8766133608716202,120.42,136.0,20.0,57.0,-11.0,2.0,11.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T21:30:00.000-05:00,110.0,28.0,47.0,0.14558933189540624,0.09270927128805041,-0.5194094392916695,123.67,125.0,22.0,68.0,-15.0,6.0,-21.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T22:30:00.000-05:00,115.0,24.0,55.0,0.22028152244302057,-0.7773073255953864,0.012408770294345627,116.67,110.0,28.0,47.0,5.0,-4.0,8.0,Unhealthy
8118,28.63576,77.22445,2025-01-15T23:30:00.000-05:00,147.0,23.0,39.0,0.6983115419477522,-0.9948114748162457,-1.0512276488776846,124.0,115.0,24.0,55.0,32.0,-1.0,-16.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T00:30:00.000-05:00,159.0,27.0,43.0,0.8775727992620267,-0.1247948779328088,-0.785318544084677,140.33,147.0,23.0,39.0,12.0,4.0,4.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T01:30:00.000-05:00,124.0,26.0,60.0,0.35472746542872635,-0.342299027153668,0.34479515128560506,143.33,159.0,27.0,43.0,-35.0,-1.0,17.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T02:30:00.000-05:00,121.0,27.0,59.0,0.30991215110015774,-0.1247948779328088,0.2783178750873532,134.67,124.0,26.0,60.0,-3.0,1.0,-1.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T03:30:00.000-05:00,101.0,28.0,64.0,0.01114338890970046,0.09270927128805041,0.6107042560786127,115.33,121.0,27.0,59.0,-20.0,1.0,5.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T04:30:00.000-05:00,105.0,26.0,71.0,0.07089714134779192,-0.342299027153668,1.0760451894663758,109.0,101.0,28.0,64.0,4.0,-2.0,7.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T05:30:00.000-05:00,125.0,31.0,44.0,0.36966590353824924,0.745221718950628,-0.7188412678864251,110.33,105.0,26.0,71.0,20.0,5.0,-27.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T06:30:00.000-05:00,129.0,21.0,76.0,0.4294196559763407,-1.429819773257964,1.4084315704576353,119.67,125.0,31.0,44.0,4.0,-10.0,32.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T07:30:00.000-05:00,127.0,31.0,41.0,0.39954277975729496,0.745221718950628,-0.9182730964811808,127.0,129.0,21.0,76.0,-2.0,10.0,-35.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T08:30:00.000-05:00,142.0,21.0,44.0,0.6236193514001379,-1.429819773257964,-0.7188412678864251,132.67,127.0,31.0,41.0,15.0,-10.0,3.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T09:30:00.000-05:00,175.0,25.0,53.0,1.1165878090143926,-0.5598031763745273,-0.12054578210215815,148.0,142.0,21.0,44.0,33.0,4.0,9.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T10:30:00.000-05:00,227.0,35.0,45.0,1.8933865907095815,1.6152383158340649,-0.6523639916881733,181.33,175.0,25.0,53.0,52.0,10.0,-8.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T11:30:00.000-05:00,277.0,29.0,74.0,2.6403084961857246,0.31021342050890965,1.2754770180611315,226.33,227.0,35.0,45.0,50.0,-6.0,29.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T12:30:00.000-05:00,311.0,31.0,53.0,3.148215391909502,0.745221718950628,-0.12054578210215815,271.67,277.0,29.0,74.0,34.0,2.0,-21.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T13:30:00.000-05:00,310.0,23.0,67.0,3.1332769537999794,-0.9948114748162457,0.8101360846733683,299.33,311.0,31.0,53.0,-1.0,-8.0,14.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T14:30:00.000-05:00,100.25404591644713,32.0,53.0,0.0,0.9627258681714873,-0.12054578210215815,240.42,310.0,23.0,67.0,-209.74595408355287,9.0,-14.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T15:30:00.000-05:00,228.0,35.0,57.0,1.9083250288191043,1.6152383158340649,0.1453633226908494,212.75,100.25404591644713,32.0,53.0,127.74595408355287,3.0,4.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T16:30:00.000-05:00,211.0,28.0,39.0,1.6543715809572157,0.09270927128805041,-1.0512276488776846,179.75,228.0,35.0,57.0,-17.0,-7.0,-18.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T17:30:00.000-05:00,196.0,32.0,42.0,1.4302950093143727,0.9627258681714873,-0.8517958202829289,211.67,211.0,28.0,39.0,-15.0,4.0,3.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T18:30:00.000-05:00,132.0,33.0,41.0,0.4742349703049093,1.1802300173923466,-0.9182730964811808,179.67,196.0,32.0,42.0,-64.0,1.0,-1.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T19:30:00.000-05:00,133.0,29.0,42.0,0.48917340841443213,0.31021342050890965,-0.8517958202829289,153.67,132.0,33.0,41.0,1.0,-4.0,1.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T20:30:00.000-05:00,118.0,34.0,47.0,0.2650968367715892,1.3977341666132057,-0.5194094392916695,127.67,133.0,29.0,42.0,-15.0,5.0,5.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T21:30:00.000-05:00,126.0,28.0,60.0,0.3846043416477721,0.09270927128805041,0.34479515128560506,125.67,118.0,34.0,47.0,8.0,-6.0,13.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T22:30:00.000-05:00,138.0,20.0,76.0,0.5638655989620465,-1.6473239224788232,1.4084315704576353,127.33,126.0,28.0,60.0,12.0,-8.0,16.0,Unhealthy
8118,28.63576,77.22445,2025-01-16T23:30:00.000-05:00,157.0,28.0,57.0,0.8476959230429809,0.09270927128805041,0.1453633226908494,140.33,138.0,20.0,76.0,19.0,8.0,-19.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T00:30:00.000-05:00,165.0,23.0,51.0,0.9672034279191638,-0.9948114748162457,-0.25350033449866194,153.33,157.0,28.0,57.0,8.0,-5.0,-6.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T01:30:00.000-05:00,166.0,34.0,73.0,0.9821418660286867,1.3977341666132057,1.2089997418628797,162.67,165.0,23.0,51.0,1.0,11.0,22.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T02:30:00.000-05:00,143.0,29.0,39.0,0.6385577895096608,0.31021342050890965,-1.0512276488776846,158.0,166.0,34.0,73.0,-23.0,-5.0,-34.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T03:30:00.000-05:00,116.0,20.0,37.0,0.23521996055254343,-1.6473239224788232,-1.1841822012741883,141.67,143.0,29.0,39.0,-27.0,-9.0,-2.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T04:30:00.000-05:00,112.0,34.0,38.0,0.175466208114452,1.3977341666132057,-1.1177049250759366,123.67,116.0,20.0,37.0,-4.0,14.0,1.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T05:30:00.000-05:00,108.0,26.0,44.0,0.11571245567636051,-0.342299027153668,-0.7188412678864251,112.0,112.0,34.0,38.0,-4.0,-8.0,6.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T06:30:00.000-05:00,119.0,20.0,71.0,0.280035274881112,-1.6473239224788232,1.0760451894663758,113.0,108.0,26.0,44.0,11.0,-6.0,27.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T07:30:00.000-05:00,128.0,30.0,41.0,0.4144812178668178,0.5277175697297688,-0.9182730964811808,118.33,119.0,20.0,71.0,9.0,10.0,-30.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T08:30:00.000-05:00,140.0,20.0,49.0,0.5937424751810922,-1.6473239224788232,-0.3864548868951657,129.0,128.0,30.0,41.0,12.0,-10.0,8.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T09:30:00.000-05:00,170.0,30.0,44.0,1.0418956184667783,0.5277175697297688,-0.7188412678864251,146.0,140.0,20.0,49.0,30.0,10.0,-5.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T10:30:00.000-05:00,161.0,21.0,64.0,0.9074496754810724,-1.429819773257964,0.6107042560786127,157.0,170.0,30.0,44.0,-9.0,-9.0,20.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T11:30:00.000-05:00,144.0,20.0,52.0,0.6534962276191837,-1.6473239224788232,-0.18702305830041005,158.33,161.0,21.0,64.0,-17.0,-1.0,-12.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T12:30:00.000-05:00,142.0,27.0,46.0,0.6236193514001379,-0.1247948779328088,-0.5858867154899213,149.0,144.0,20.0,52.0,-2.0,7.0,-6.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T13:30:00.000-05:00,130.0,27.0,76.0,0.4443580940858636,-0.1247948779328088,1.4084315704576353,138.67,142.0,27.0,46.0,-12.0,0.0,30.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T14:30:00.000-05:00,125.0,23.0,48.0,0.36966590353824924,-0.9948114748162457,-0.4529321630934176,132.33,130.0,27.0,76.0,-5.0,-4.0,-28.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T15:30:00.000-05:00,153.0,34.0,42.0,0.7879421706048895,1.3977341666132057,-0.8517958202829289,136.0,125.0,23.0,48.0,28.0,11.0,-6.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T16:30:00.000-05:00,137.0,26.0,66.0,0.5489271608525236,-0.342299027153668,0.7436588084751165,138.33,153.0,34.0,42.0,-16.0,-8.0,24.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T17:30:00.000-05:00,131.0,31.0,46.0,0.4592965321953864,0.745221718950628,-0.5858867154899213,140.33,137.0,26.0,66.0,-6.0,5.0,-20.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T18:30:00.000-05:00,125.0,33.0,71.0,0.36966590353824924,1.1802300173923466,1.0760451894663758,131.0,131.0,31.0,46.0,-6.0,2.0,25.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T19:30:00.000-05:00,122.0,27.0,31.0,0.32485058920968063,-0.1247948779328088,-1.5830458584636997,126.0,125.0,33.0,71.0,-3.0,-6.0,-40.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T20:30:00.000-05:00,120.0,21.0,76.0,0.2949737129906349,-1.429819773257964,1.4084315704576353,122.33,122.0,27.0,31.0,-2.0,-6.0,45.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T21:30:00.000-05:00,113.0,25.0,32.0,0.19040464622397485,-0.5598031763745273,-1.5165685822654478,118.33,120.0,21.0,76.0,-7.0,4.0,-44.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T22:30:00.000-05:00,113.0,32.0,67.0,0.19040464622397485,0.9627258681714873,0.8101360846733683,115.33,113.0,25.0,32.0,0.0,7.0,35.0,Unhealthy
8118,28.63576,77.22445,2025-01-17T23:30:00.000-05:00,117.0,25.0,58.0,0.2501583986620663,-0.5598031763745273,0.21184059888910128,114.33,113.0,32.0,67.0,4.0,-7.0,-9.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T00:30:00.000-05:00,132.0,20.0,33.0,0.4742349703049093,-1.6473239224788232,-1.4500913060671958,120.67,117.0,25.0,58.0,15.0,-5.0,-25.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T01:30:00.000-05:00,137.0,30.0,76.0,0.5489271608525236,0.5277175697297688,1.4084315704576353,128.67,132.0,20.0,33.0,5.0,10.0,43.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T02:30:00.000-05:00,147.0,29.0,49.0,0.6983115419477522,0.31021342050890965,-0.3864548868951657,138.67,137.0,30.0,76.0,10.0,-1.0,-27.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T03:30:00.000-05:00,178.0,31.0,52.0,1.1614031233429611,0.745221718950628,-0.18702305830041005,154.0,147.0,29.0,49.0,31.0,2.0,3.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T04:30:00.000-05:00,177.0,20.0,76.0,1.1464646852334381,-1.6473239224788232,1.4084315704576353,167.33,178.0,31.0,52.0,-1.0,-11.0,24.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T05:30:00.000-05:00,219.0,35.0,61.0,1.7738790858333986,1.6152383158340649,0.41127242748385695,191.33,177.0,20.0,76.0,42.0,15.0,-15.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T06:30:00.000-05:00,220.0,24.0,69.0,1.7888175239429214,-0.7773073255953864,0.9430906370698721,205.33,219.0,35.0,61.0,1.0,-11.0,8.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T07:30:00.000-05:00,200.0,34.0,43.0,1.490048761752464,1.3977341666132057,-0.785318544084677,213.0,220.0,24.0,69.0,-20.0,10.0,-26.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T08:30:00.000-05:00,186.0,21.0,73.0,1.280910628219144,-1.429819773257964,1.2089997418628797,202.0,200.0,34.0,43.0,-14.0,-13.0,30.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T09:30:00.000-05:00,188.0,23.0,51.0,1.3107875044381898,-0.9948114748162457,-0.25350033449866194,191.33,186.0,21.0,73.0,2.0,2.0,-22.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T10:30:00.000-05:00,196.0,26.0,55.0,1.4302950093143727,-0.342299027153668,0.012408770294345627,190.0,188.0,23.0,51.0,8.0,3.0,4.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T11:30:00.000-05:00,228.0,27.0,50.0,1.9083250288191043,-0.1247948779328088,-0.31997761069691383,204.0,196.0,26.0,55.0,32.0,1.0,-5.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T12:30:00.000-05:00,295.0,32.0,34.0,2.9092003821571364,0.9627258681714873,-1.383614029868944,239.67,228.0,27.0,50.0,67.0,5.0,-16.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T13:30:00.000-05:00,222.0,22.0,50.0,1.8186944001619672,-1.212315624037105,-0.31997761069691383,248.33,295.0,32.0,34.0,-73.0,-10.0,16.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T14:30:00.000-05:00,225.0,21.0,49.0,1.8635097144905357,-1.429819773257964,-0.3864548868951657,247.33,222.0,22.0,50.0,3.0,-1.0,-1.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T15:30:00.000-05:00,232.0,23.0,49.0,1.9680787812571958,-0.9948114748162457,-0.3864548868951657,226.33,225.0,21.0,49.0,7.0,2.0,0.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T16:30:00.000-05:00,232.0,34.0,71.0,1.9680787812571958,1.3977341666132057,1.0760451894663758,229.67,232.0,23.0,49.0,0.0,11.0,22.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T17:30:00.000-05:00,225.0,31.0,62.0,1.8635097144905357,0.745221718950628,0.47774970368210884,229.67,232.0,34.0,71.0,-7.0,-3.0,-9.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T18:30:00.000-05:00,210.0,35.0,33.0,1.6394331428476927,1.6152383158340649,-1.4500913060671958,222.33,225.0,31.0,62.0,-15.0,4.0,-29.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T19:30:00.000-05:00,220.0,23.0,38.0,1.7888175239429214,-0.9948114748162457,-1.1177049250759366,218.33,210.0,35.0,33.0,10.0,-12.0,5.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T20:30:00.000-05:00,246.0,22.0,68.0,2.177216914790516,-1.212315624037105,0.8766133608716202,225.33,220.0,23.0,38.0,26.0,-1.0,30.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T21:30:00.000-05:00,280.0,35.0,40.0,2.6851238105142934,1.6152383158340649,-0.9847503726794327,248.67,246.0,22.0,68.0,34.0,13.0,-28.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T22:30:00.000-05:00,293.0,34.0,36.0,2.8793235059380904,1.3977341666132057,-1.2506594774724402,273.0,280.0,35.0,40.0,13.0,-1.0,-4.0,Unhealthy
8118,28.63576,77.22445,2025-01-18T23:30:00.000-05:00,369.0,31.0,42.0,4.014644802261828,0.745221718950628,-0.8517958202829289,314.0,293.0,34.0,36.0,76.0,-3.0,6.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T00:30:00.000-05:00,386.0,30.0,48.0,4.268598250123717,0.5277175697297688,-0.4529321630934176,349.33,369.0,31.0,42.0,17.0,-1.0,6.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T01:30:00.000-05:00,238.0,29.0,40.0,2.057709409914333,0.31021342050890965,-0.9847503726794327,331.0,386.0,30.0,48.0,-148.0,-1.0,-8.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T02:30:00.000-05:00,187.0,25.0,55.0,1.2958490663286668,-0.5598031763745273,0.012408770294345627,270.33,238.0,29.0,40.0,-51.0,-4.0,15.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T03:30:00.000-05:00,94.0,31.0,58.0,-0.0934256778569596,0.745221718950628,0.21184059888910128,173.0,187.0,25.0,55.0,-93.0,6.0,3.0,Moderate
8118,28.63576,77.22445,2025-01-19T04:30:00.000-05:00,100.25404591644713,35.0,61.0,0.0,1.6152383158340649,0.41127242748385695,127.08,94.0,31.0,58.0,6.254045916447126,4.0,3.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T05:30:00.000-05:00,95.0,20.0,46.0,-0.07848723974743674,-1.6473239224788232,-0.5858867154899213,96.42,100.25404591644713,35.0,61.0,-5.254045916447126,-15.0,-15.0,Moderate
8118,28.63576,77.22445,2025-01-19T06:30:00.000-05:00,106.0,33.0,40.0,0.08583557945731479,1.1802300173923466,-0.9847503726794327,100.42,95.0,20.0,46.0,11.0,13.0,-6.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T07:30:00.000-05:00,120.0,34.0,74.0,0.2949737129906349,1.3977341666132057,1.2754770180611315,107.0,106.0,33.0,40.0,14.0,1.0,34.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T08:30:00.000-05:00,129.0,33.0,57.0,0.4294196559763407,1.1802300173923466,0.1453633226908494,118.33,120.0,34.0,74.0,9.0,-1.0,-17.0,Unhealthy
8118,28.63576,77.22445,2025-01-19T09:30:00.000-05:00,184.0,29.0,70.0,1.2510337520000983,0.31021342050890965,1.009567913268124,144.33,129.0,33.0,57.0,55.0,-4.0,13.0,Unhealthy
